backbone,variant,training_seed,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
lama,generic,17,0.5,20832,4516,eye_center,1966,accurate,0.013670478016138077,0.0064849853515625,0.0001373291015625,0.08646845817565918,16.75820235927945,0.0006773074856027961,,,0.029998779296875,0.0,0.0
lama,generic,17,0.5,20832,4516,eye_center,1966,under,0.022478323429822922,0.0062103271484375,0.0001373291015625,0.12071320414543152,14.390531239661035,0.00061634904704988,0.12354351580142975,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,0.5,20832,4516,eye_center,1966,over,0.006937716621905565,0.0062713623046875,0.0,0.06727736443281174,19.109511474549123,0.0005634734407067299,,0.045929085463285446,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,0.5,20832,4516,eye_center,1966,mixed,0.0060051074251532555,0.0054168701171875,0.0,0.07239559292793274,18.664586174331376,0.00043280914542265236,0.07481548935174942,0.037048887461423874,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,0.5,20832,4516,mouth_center,1966,accurate,0.017363717779517174,0.003570556640625,1.52587890625e-05,0.12006360292434692,15.843974042991043,0.00014281216135714203,,,0.029998779296875,0.0,0.0
lama,generic,17,0.5,20832,4516,mouth_center,1966,under,0.010936159640550613,0.0040740966796875,0.0,0.10361785441637039,17.06114623991032,0.00017215913976542652,0.0681174248456955,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,0.5,20832,4516,mouth_center,1966,over,0.014719292521476746,0.0034637451171875,0.0,0.10426545143127441,17.085670530378533,0.00014930371253285557,,0.021488623693585396,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,0.5,20832,4516,mouth_center,1966,mixed,0.011084891855716705,0.0041046142578125,0.0,0.10144658386707306,17.460161269083994,0.00015259526844602078,0.07184986025094986,0.021899817511439323,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,0.5,20832,4516,upper_image,1966,accurate,0.04295344650745392,0.002593994140625,0.000244140625,0.13720542192459106,13.442980596275127,0.00016303542361129075,,,0.029998779296875,0.0,0.0
lama,generic,17,0.5,20832,4516,upper_image,1966,under,0.043495312333106995,0.0037078857421875,0.0002288818359375,0.14762119948863983,13.11923523324263,0.0002964090381283313,0.1531263291835785,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,0.5,20832,4516,upper_image,1966,over,0.04608934000134468,0.0028076171875,0.000335693359375,0.13799044489860535,13.133470916518933,0.00017254336853511631,,0.022854125127196312,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,0.5,20832,4516,upper_image,1966,mixed,0.034877803176641464,0.0029754638671875,0.0001220703125,0.11250186711549759,14.579943151139553,0.00017466630379203707,0.09036481380462646,0.024789292365312576,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,0.5,20832,4516,eye_center,3932,accurate,0.03747252747416496,0.00372314453125,0.000213623046875,0.1317453235387802,14.6765688112705,0.0001377372827846557,,,0.05999755859375,0.0,0.0
lama,generic,17,0.5,20832,4516,eye_center,3932,under,0.026643255725502968,0.0029144287109375,0.0001068115234375,0.10431564599275589,16.481141400299247,9.139549365499988e-05,0.08271536976099014,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,0.5,20832,4516,eye_center,3932,over,0.032232820987701416,0.00347900390625,0.0002593994140625,0.11519765108823776,15.74088928100559,8.766332030063495e-05,,0.006793676409870386,0.05999755859375,0.011993408203125,0.0
lama,generic,17,0.5,20832,4516,eye_center,3932,mixed,0.027928385883569717,0.003448486328125,0.0001068115234375,0.10247310996055603,16.761876049074957,9.620242053642869e-05,0.07586982101202011,0.007456542458385229,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,0.5,20832,4516,mouth_center,3932,accurate,0.02857120707631111,0.003936767578125,0.0001068115234375,0.1295202672481537,15.496564605722806,0.00012241471267770976,,,0.05999755859375,0.0,0.0
lama,generic,17,0.5,20832,4516,mouth_center,3932,under,0.03261692821979523,0.002960205078125,6.103515625e-05,0.12259352952241898,15.589039406040895,8.305141818709671e-05,0.07005418837070465,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,0.5,20832,4516,mouth_center,3932,over,0.027295967563986778,0.00347900390625,0.0001678466796875,0.147661030292511,14.61575034841595,9.186343231704086e-05,,0.006970181595534086,0.05999755859375,0.011993408203125,0.0
lama,generic,17,0.5,20832,4516,mouth_center,3932,mixed,0.028325816616415977,0.003692626953125,4.57763671875e-05,0.15158404409885406,14.415850031121494,0.00010133533214684576,0.07016785442829132,0.007522335276007652,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,0.5,20832,4516,upper_image,3932,accurate,0.057374224066734314,0.00372314453125,0.000213623046875,0.1630222201347351,13.021658935738891,0.00020384680829010904,,,0.05999755859375,0.0,0.0
lama,generic,17,0.5,20832,4516,upper_image,3932,under,0.04701921343803406,0.0028076171875,0.0001068115234375,0.14243800938129425,13.512301440739655,0.00013705143646802753,0.10196729004383087,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,0.5,20832,4516,upper_image,3932,over,0.0539005845785141,0.0025634765625,0.0004425048828125,0.14760498702526093,14.023978949559373,0.0001276526745641604,,0.006628461182117462,0.05999755859375,0.011993408203125,0.0
lama,generic,17,0.5,20832,4516,upper_image,3932,mixed,0.04471283406019211,0.0029296875,0.000152587890625,0.16214224696159363,13.09782932505293,0.00012339248496573418,0.06545713543891907,0.008105997927486897,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,0.5,20832,4516,eye_center,6554,accurate,0.09010884165763855,0.0022735595703125,0.0010223388671875,0.20685864984989166,11.1385063543026,5.844129918841645e-05,,,0.100006103515625,0.0,0.0
lama,generic,17,0.5,20832,4516,eye_center,6554,under,0.09943008422851562,0.0020294189453125,0.0009307861328125,0.21182502806186676,10.943221139348305,6.05948553129565e-05,0.22110164165496826,,0.100006103515625,0.0,0.0200042724609375
lama,generic,17,0.5,20832,4516,eye_center,6554,over,0.08654199540615082,0.0020294189453125,0.000701904296875,0.20078422129154205,11.254641770912372,4.361852916190401e-05,,0.0019057606114074588,0.100006103515625,0.0200042724609375,0.0
lama,generic,17,0.5,20832,4516,eye_center,6554,mixed,0.08789744973182678,0.002410888671875,0.00048828125,0.21295619010925293,10.963102466050241,6.067084541427903e-05,0.17619472742080688,0.002656281925737858,0.100006103515625,0.0200042724609375,0.0200042724609375
lama,generic,17,0.5,20832,4516,mouth_center,6554,accurate,0.06774967908859253,0.002593994140625,0.00164794921875,0.1683047115802765,12.696183035043031,0.00010590921010589227,,,0.100006103515625,0.0,0.0
lama,generic,17,0.5,20832,4516,mouth_center,6554,under,0.06940969824790955,0.0024261474609375,0.001678466796875,0.15968775749206543,13.292907540297174,0.00010163225670112297,0.13749223947525024,,0.100006103515625,0.0,0.0200042724609375
