backbone,variant,training_seed,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
resshift,preservation_weighted,17,0.35,20832,4516,mouth_center,6554,under,0.035403043031692505,0.0017852783203125,0.0050506591796875,0.1001293808221817,17.45756485479397,7.06925566191785e-05,0.0787147730588913,,0.100006103515625,0.0,0.0200042724609375
resshift,preservation_weighted,17,0.35,20832,4516,mouth_center,6554,over,0.030636366456747055,0.00177001953125,0.00494384765625,0.08858156949281693,18.415621335175118,6.359998951666057e-05,,0.0028550890274345875,0.100006103515625,0.0200042724609375,0.0
resshift,preservation_weighted,17,0.35,20832,4516,mouth_center,6554,mixed,0.039688922464847565,0.0020599365234375,0.0021820068359375,0.09515739232301712,17.794055622521523,6.579166074516252e-05,0.07701286673545837,0.002959972247481346,0.100006103515625,0.0200042724609375,0.0200042724609375
resshift,preservation_weighted,17,0.35,20832,4516,upper_image,6554,accurate,0.04465460032224655,0.0043792724609375,0.0041961669921875,0.09462320804595947,18.040678531776123,0.00013837430742569268,,,0.100006103515625,0.0,0.0
resshift,preservation_weighted,17,0.35,20832,4516,upper_image,6554,under,0.045142121613025665,0.0024261474609375,0.004547119140625,0.08752342313528061,17.88008612756168,0.00010109988215845078,0.06857768446207047,,0.100006103515625,0.0,0.0200042724609375
resshift,preservation_weighted,17,0.35,20832,4516,upper_image,6554,over,0.04483401030302048,0.0047149658203125,0.00421142578125,0.08900060504674911,17.906997949576375,0.00020451971795409918,,0.007777686230838299,0.100006103515625,0.0200042724609375,0.0
resshift,preservation_weighted,17,0.35,20832,4516,upper_image,6554,mixed,0.042976267635822296,0.002899169921875,0.0021820068359375,0.08009058982133865,18.38937337687947,0.00014001892122905701,0.06221407279372215,0.005311875604093075,0.100006103515625,0.0200042724609375,0.0200042724609375
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,1966,accurate,0.01351284608244896,0.0014190673828125,0.0003814697265625,0.05476657673716545,21.331716657550068,6.581706838915125e-05,,,0.029998779296875,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,1966,under,0.00833627674728632,0.002227783203125,0.000244140625,0.051943257451057434,22.221878563012485,0.00010107246635016054,0.05760934576392174,,0.029998779296875,0.0,0.0059967041015625
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,1966,over,0.009930172003805637,0.002593994140625,7.62939453125e-05,0.0488884374499321,22.585734681464146,9.188558033201844e-05,,0.013084156438708305,0.029998779296875,0.0059967041015625,0.0
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,1966,mixed,0.008528267033398151,0.0028228759765625,0.0001068115234375,0.05050028860569,22.585667557801287,8.62077358760871e-05,0.05292784795165062,0.01099745836108923,0.029998779296875,0.0059967041015625,0.0059967041015625
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,1966,accurate,0.007628784980624914,0.0017547607421875,0.0002288818359375,0.0604761503636837,21.296269124840247,3.248933353461325e-05,,,0.029998779296875,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,1966,under,0.01718275435268879,0.0023193359375,0.000518798828125,0.10628298670053482,16.747710187068584,5.8057517890119925e-05,0.08104582130908966,,0.029998779296875,0.0,0.0059967041015625
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,1966,over,0.009077055379748344,0.00201416015625,0.0001983642578125,0.061609961092472076,21.07228582057919,3.896143243764527e-05,,0.004733512178063393,0.029998779296875,0.0059967041015625,0.0
