hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,over,24,4,0.16538405418395996,0.2542121708393097,10.07461349816271,0.04800160229206085,,0.2126929759979248,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,24,8,0.1615670621395111,0.2542121708393097,10.07461349816271,0.047040581703186035,,0.2126929759979248,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,shift,0,0,0.12986230850219727,0.26010358333587646,9.58807508929606,0.001092769904062152,0.3040676414966583,0.05046079307794571,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,0,2,0.13009889423847198,0.26002103090286255,9.598038072151528,0.0010492251021787524,0.3040676414966583,0.048450030386447906,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,0,4,0.13014134764671326,0.25990474224090576,9.611136491368216,0.0009431747021153569,0.3040676414966583,0.0435529462993145,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,0,8,0.12973733246326447,0.26266101002693176,9.592107321834893,0.0006295740022324026,0.3040676414966583,0.02907181717455387,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,0,0.1251300573348999,0.24519215524196625,10.071216683482621,0.001669057528488338,0.3023030161857605,0.06467393040657043,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,2,0.12492728978395462,0.24521122872829437,10.078336822870055,0.0016223591519519687,0.3023757040500641,0.06467393040657043,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,4,0.12440111488103867,0.245408296585083,10.084619303379501,0.001504439627751708,0.3029124438762665,0.0637097954750061,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,8,0.12331711500883102,0.246908038854599,10.061267271195382,0.0011845666449517012,0.3034588098526001,0.05181935802102089,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,0,0.1250661313533783,0.20882782340049744,10.623661539069984,0.0029756524600088596,0.2652401626110077,0.10467219352722168,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,2,0.1249527782201767,0.2085891216993332,10.660375687522519,0.002931453287601471,0.2643301486968994,0.10467219352722168,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,4,0.12284475564956665,0.2095276266336441,10.706851209322462,0.002822300186380744,0.26790815591812134,0.10467219352722168,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,8,0.11977791786193848,0.21520571410655975,10.662631661309343,0.002488858997821808,0.282960444688797,0.1005605012178421,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,8,0,0.034696415066719055,0.12960989773273468,13.717070824822704,0.004134983289986849,0.09167728573083878,0.10915258526802063,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,8,2,0.03445037081837654,0.12960989773273468,13.717070824822704,0.004051663912832737,0.09167728573083878,0.10915258526802063,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,8,4,0.034674931317567825,0.12977361679077148,13.714641492979826,0.0038536747451871634,0.09230140596628189,0.10915258526802063,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,8,8,0.05049140378832817,0.1360820233821869,13.566603342919842,0.0035218405537307262,0.11635136604309082,0.10915258526802063,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,0,0.04577546939253807,0.12433809041976929,14.648354772796367,0.008967888541519642,0.09792099893093109,0.14794757962226868,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,2,0.04562821239233017,0.12433809041976929,14.648354772796367,0.008859250694513321,0.09792099893093109,0.14794757962226868,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,4,0.04501381143927574,0.12433809041976929,14.648354772796367,0.008600393310189247,0.09792099893093109,0.14794757962226868,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,8,0.04248194396495819,0.12429074943065643,14.649227734688745,0.007911598309874535,0.09774050861597061,0.14794757962226868,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,0,0.06287816166877747,0.15844862163066864,13.19489269553118,0.015237385407090187,0.13298767805099487,0.20180344581604004,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,2,0.06266308575868607,0.15844862163066864,13.19489269553118,0.015130959451198578,0.13298767805099487,0.20180344581604004,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,4,0.06193430721759796,0.15844862163066864,13.19489269553118,0.014865335077047348,0.13298767805099487,0.20180344581604004,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,8,0.05989972501993179,0.15844862163066864,13.19489269553118,0.014168059453368187,0.13298767805099487,0.20180344581604004,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,24,0,0.10546448826789856,0.2191639244556427,10.607278626430524,0.036010660231113434,0.16620291769504547,0.3235626220703125,0.076263427734375,0.0200042724609375,0.0200042724609375
