backbone,variant,training_seed,compositor,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,brier_score,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
lama,generic,17,hard,0.65,20832,4516,upper_image,1966,accurate,0.06254725158214569,0.0013586796121671796,0.0009307861328125,0.0005645751953125,0.25590431690216064,9.066651738694315,4.3924090277869254e-05,,,0.029998779296875,0.0,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,1966,accurate,0.06227409094572067,0.0013586796121671796,0.0009307861328125,0.0005645751953125,0.25623705983161926,9.091422452059565,3.3311996958218515e-05,,,0.029998779296875,0.0,0.0
lama,generic,17,hard,0.65,20832,4516,upper_image,1966,under,0.059513822197914124,0.001605540863238275,0.0013580322265625,0.000518798828125,0.2517651617527008,9.240435056078248,7.849120447644964e-05,0.2823668420314789,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,1966,under,0.0589694008231163,0.001605540863238275,0.0013580322265625,0.000518798828125,0.25209710001945496,9.266541185843302,6.058283906895667e-05,0.28325971961021423,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,hard,0.65,20832,4516,upper_image,1966,over,0.06517622619867325,0.001062848255969584,0.0004730224609375,0.0005645751953125,0.30868375301361084,7.91965161063894,2.7658636099658906e-05,,0.0025765837635844946,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,1966,over,0.06513753533363342,0.001062848255969584,0.0004730224609375,0.0005645751953125,0.30887407064437866,7.944187579734139,1.9695915398187935e-05,,0.0018713336903601885,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,hard,0.65,20832,4516,upper_image,1966,mixed,0.0583774596452713,0.0012352204648777843,0.000640869140625,0.0005035400390625,0.26578211784362793,8.718069300675054,4.2379975639050826e-05,0.2830553650856018,0.00664978614076972,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,1966,mixed,0.057421568781137466,0.0012352204648777843,0.000640869140625,0.0005035400390625,0.26601454615592957,8.742905878047534,3.122463749605231e-05,0.28339943289756775,0.0049029202200472355,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,hard,0.65,20832,4516,eye_center,3932,accurate,0.07707202434539795,0.001094684237614274,0.0003662109375,0.001007080078125,0.25419923663139343,9.8969875877091,1.4695681784360204e-05,,,0.05999755859375,0.0,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,eye_center,3932,accurate,0.0762413740158081,0.001094684237614274,0.0003662109375,0.001007080078125,0.25492167472839355,9.902426017511523,1.080702440958703e-05,,,0.05999755859375,0.0,0.0
lama,generic,17,hard,0.65,20832,4516,eye_center,3932,under,0.0891033262014389,0.0010956809855997562,0.0004119873046875,0.0010528564453125,0.29151540994644165,8.798458914282346,1.761219209583942e-05,0.21981896460056305,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,probability_alpha,0.65,20832,4516,eye_center,3932,under,0.08809521794319153,0.0010956809855997562,0.0004119873046875,0.0010528564453125,0.29225999116897583,8.800566166707423,1.2741409591399133e-05,0.22378221154212952,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,hard,0.65,20832,4516,eye_center,3932,over,0.08933661133050919,0.0010700016282498837,0.0002593994140625,0.001251220703125,0.29649123549461365,8.661357119638312,1.1405778423068114e-05,,0.0008683957858011127,0.05999755859375,0.011993408203125,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,eye_center,3932,over,0.08834091573953629,0.0010700016282498837,0.0002593994140625,0.001251220703125,0.29693716764450073,8.669699968051614,8.38440337247448e-06,,0.0006387147586792707,0.05999755859375,0.011993408203125,0.0
lama,generic,17,hard,0.65,20832,4516,eye_center,3932,mixed,0.08697544038295746,0.0012233257293701172,0.0003662109375,0.0013427734375,0.2911352515220642,8.728432771005707,1.1965193152718712e-05,0.23825828731060028,0.0009124840144068003,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,probability_alpha,0.65,20832,4516,eye_center,3932,mixed,0.08601200580596924,0.0012233257293701172,0.0003662109375,0.0013427734375,0.2915496528148651,8.73805775734086,8.70398071128875e-06,0.24077455699443817,0.0006643101805821061,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,hard,0.65,20832,4516,mouth_center,3932,accurate,0.06988824903964996,0.0011468041921034455,0.00042724609375,0.001007080078125,0.3129936456680298,8.261311018594078,1.6104208043543622e-05,,,0.05999755859375,0.0,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,mouth_center,3932,accurate,0.06944294273853302,0.0011468041921034455,0.00042724609375,0.001007080078125,0.31391996145248413,8.26047502922387,1.1722240742528811e-05,,,0.05999755859375,0.0,0.0
