identity,case_id,scale,strength,compositor,full_face_lpips,hole_mae,visible_mae,inner_boundary_mae,inference_seconds,output_sha256
2547,identity_2547,0.8,1.0,hard,0.06478532403707504,0.2504895031452179,0.0,0.2363124042749405,23.8582357000123,87eb1bad3418d9820cb320d5a4ee64ce5a6d1a2063037413979db71de7dadf45
2547,identity_2547,0.8,1.0,poisson,0.03073713183403015,0.07763797044754028,0.0,0.035707198083400726,23.8582357000123,2f4a041c55bbf26622a03ed9e4be685195305e4de296de56eead654a1532926b
2547,identity_2547,0.8,0.99,hard,0.04953673481941223,0.13649882376194,0.0,0.11772088706493378,23.134314700000687,1e1bba61938dbc45d9cd821b754ca89cb232a9ff8bec2c192f165811db197064
2547,identity_2547,0.8,0.99,poisson,0.028676576912403107,0.07824736833572388,0.0,0.0355537012219429,23.134314700000687,b6a81a1b7f3e93fe8de29e35850568d2923ed309db8daf39fa2dabac02164443
3559,identity_3559,0.0,1.0,hard,0.09655532985925674,0.2678728401660919,0.0,0.23677781224250793,19.559126899999683,5b950e1e7ae1414db02fac3ccd8929001a9f67b65674418406978f9d4d680479
3559,identity_3559,0.0,1.0,poisson,0.0418408140540123,0.06671623140573502,0.0,0.021403931081295013,19.559126899999683,94c2e4b755b102533b386806899201fcc2783697792838d41940a12304f4446e
3559,identity_3559,0.0,0.99,hard,0.08358822762966156,0.1578150987625122,0.0,0.12990917265415192,23.161229100005585,7fbb2ac14080628ebc50e6a28abf6c4535f3c8e4903b7d17bf86dc6db1223416
3559,identity_3559,0.0,0.99,poisson,0.04298748821020126,0.06849482655525208,0.0,0.021964559331536293,23.161229100005585,2520f66e71217643032afdc779070795183b204a6a59776626baf931283e93ab
3559,identity_3559,0.8,1.0,hard,0.09342806786298752,0.27488723397254944,0.0,0.23612798750400543,24.064375699992524,107716804c8511a9fcb4fb9a0fccc62235d50a80bec1b142e424d3112135f1d7
3559,identity_3559,0.8,1.0,poisson,0.03872683644294739,0.07139477878808975,0.0,0.021566739305853844,24.064375699992524,267ac510658b037f24ec09cd14446d07a6329f0127296d1430865a0df423ec34
3559,identity_3559,0.8,0.99,hard,0.08225175738334656,0.16823793947696686,0.0,0.12636323273181915,22.775621599997976,df0c8002cef4153e3a7e745794eb09a04d08862a930d0033562df09060057441
3559,identity_3559,0.8,0.99,poisson,0.04218992218375206,0.07832776010036469,0.0,0.022783322259783745,22.775621599997976,1fbe55f2de4b68c616d4ac4e8606bfd4629f3f962b031d5371e671d4e65a3c75
1519,identity_1519,0.0,1.0,hard,0.07736514508724213,0.3459766209125519,0.0,0.2473600208759308,22.31453540000075,e7e8d37c6ea60a7923dcf8a4ab59929147b84079ca5f3481c9f6828521fca5e4
1519,identity_1519,0.0,1.0,poisson,0.043002910912036896,0.1283218413591385,0.0,0.040373295545578,22.31453540000075,a53298f7777eec4aef828a363cb4daee376d48549554aa5d1f4d55002f2aa148
1519,identity_1519,0.0,0.99,hard,0.05550069734454155,0.20706245303153992,0.0,0.14153192937374115,8.985886800001026,9d46ce031d13daab7fe6fd4b5b801054d245c863df6270a0fbb624e5ae2de185
1519,identity_1519,0.0,0.99,poisson,0.0353475846350193,0.10782352834939957,0.0,0.03838310390710831,8.985886800001026,b98ae06877e829d30a6a7d0c4066c382f7b552f8a2aa768b973cfd5a501abd11
1519,identity_1519,0.8,1.0,hard,0.07074280083179474,0.32748493552207947,0.0,0.24994145333766937,8.869199699998717,1acb3cce9c431682e63943d4aa1e87a3ccc898500ebb8dd60570449a2a5d8743
1519,identity_1519,0.8,1.0,poisson,0.03825778514146805,0.1307208091020584,0.0,0.03717174381017685,8.869199699998717,a55b2bcb70024ee285831564fcdc3592bc6817e13eca50cc5d46436216bfa389
1519,identity_1519,0.8,0.99,hard,0.05833159387111664,0.2177751213312149,0.0,0.14019685983657837,8.38067540001066,6a6ff810b9ffc3b108469c4b7bb4dd0fcd602809f06d976fc0ab75b8254b82e9
1519,identity_1519,0.8,0.99,poisson,0.04075736552476883,0.1454465389251709,0.0,0.041587188839912415,8.38067540001066,c33188fafd74b236a498a843540c141d46fc0f12e23b5905c5a36f2298f347b3
