hq_id,identity,condition,method,gpu_forward_seconds,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
24280,373,under_4px,dilate_4px,0.024387400000705384,0.13720256090164185,14.154058880884348,0.0,0.04810941591858864,,0.083984375,0.0,0.017333984375
24280,373,over_4px,input_unchanged,0.0,0.31953519582748413,8.469163764734155,0.0,,0.0,0.083984375,0.019287109375,0.0
24280,373,over_4px,exact_mask_diagnostic,0.024821700004395097,0.13720256090164185,14.154058880884348,0.0,,0.0,0.083984375,0.019287109375,0.0
24280,373,over_4px,supplied_mask,0.024626999991596676,0.18379518389701843,11.550056068268887,0.0007544768741354346,,0.03583287447690964,0.083984375,0.019287109375,0.0
24280,373,over_4px,dilate_4px,0.025085900007979944,0.26157569885253906,9.049957455126243,0.0024477255064994097,,0.07082619518041611,0.083984375,0.019287109375,0.0
24280,373,shift_8px,input_unchanged,0.0,0.31953519582748413,8.469163764734155,0.0,0.38555440306663513,0.0,0.083984375,0.010498046875,0.010498046875
24280,373,shift_8px,exact_mask_diagnostic,0.024821700004395097,0.13720256090164185,14.154058880884348,0.0,0.057247310876846313,0.0,0.083984375,0.010498046875,0.010498046875
24280,373,shift_8px,supplied_mask,0.023550399986561388,0.2105473428964615,11.053849762132298,0.0006225109100341797,0.38555440306663513,0.05431769788265228,0.083984375,0.010498046875,0.010498046875
24280,373,shift_8px,dilate_4px,0.027810699990368448,0.23237967491149902,11.05929406445852,0.001214825315400958,0.3686480224132538,0.0622858963906765,0.083984375,0.010498046875,0.010498046875
27570,971,accurate,input_unchanged,0.0,0.25152432918548584,10.20562931964722,0.0,,,0.1672515869140625,0.0,0.0
27570,971,accurate,exact_mask_diagnostic,0.024665400007506832,0.07805053144693375,18.953974461928745,0.0,,,0.1672515869140625,0.0,0.0
27570,971,accurate,supplied_mask,0.024665400007506832,0.07805053144693375,18.953974461928745,0.0,,,0.1672515869140625,0.0,0.0
27570,971,accurate,dilate_4px,0.02601899999717716,0.0913311168551445,18.048771736678024,0.0010538067435845733,,,0.1672515869140625,0.0,0.0
27570,971,under_4px,input_unchanged,0.0,0.25152432918548584,10.20562931964722,0.0,0.25759077072143555,,0.1672515869140625,0.0,0.024658203125
27570,971,under_4px,exact_mask_diagnostic,0.024665400007506832,0.07805053144693375,18.953974461928745,0.0,0.028852883726358414,,0.1672515869140625,0.0,0.024658203125
27570,971,under_4px,supplied_mask,0.02679329999955371,0.25694918632507324,10.210086816961713,0.0,0.25759077072143555,,0.1672515869140625,0.0,0.024658203125
27570,971,under_4px,dilate_4px,0.02563899999950081,0.07805053144693375,18.953974461928745,0.0,0.028852883726358414,,0.1672515869140625,0.0,0.024658203125
27570,971,over_4px,input_unchanged,0.0,0.25152432918548584,10.20562931964722,0.0,,0.0,0.1672515869140625,0.026611328125,0.0
27570,971,over_4px,exact_mask_diagnostic,0.024665400007506832,0.07805053144693375,18.953974461928745,0.0,,0.0,0.1672515869140625,0.026611328125,0.0
27570,971,over_4px,supplied_mask,0.027715899996110238,0.0913311168551445,18.048771736678024,0.0010538067435845733,,0.032976776361465454,0.1672515869140625,0.026611328125,0.0
27570,971,over_4px,dilate_4px,0.027664900000672787,0.1009712740778923,17.210347361120302,0.0027954161632806063,,0.05273691937327385,0.1672515869140625,0.026611328125,0.0
27570,971,shift_8px,input_unchanged,0.0,0.25152432918548584,10.20562931964722,0.0,0.2438269853591919,0.0,0.1672515869140625,0.0137939453125,0.0137939453125
27570,971,shift_8px,exact_mask_diagnostic,0.024665400007506832,0.07805053144693375,18.953974461928745,0.0,0.046329326927661896,0.0,0.1672515869140625,0.0137939453125,0.0137939453125
27570,971,shift_8px,supplied_mask,0.0238995999970939,0.13303063809871674,14.534494334311539,0.0009386911406181753,0.2438269853591919,0.05666932463645935,0.1672515869140625,0.0137939453125,0.0137939453125
27570,971,shift_8px,dilate_4px,0.024946399993496016,0.1256832629442215,15.325968991155614,0.002253008773550391,0.23313534259796143,0.08561047911643982,0.1672515869140625,0.0137939453125,0.0137939453125
20549,2888,accurate,input_unchanged,0.0,0.2100832313299179,12.243014106022006,0.0,,,0.0802001953125,0.0,0.0
20549,2888,accurate,exact_mask_diagnostic,0.024963000003481284,0.0624542161822319,20.92919845676752,0.0,,,0.0802001953125,0.0,0.0
20549,2888,accurate,supplied_mask,0.024963000003481284,0.0624542161822319,20.92919845676752,0.0,,,0.0802001953125,0.0,0.0
20549,2888,accurate,dilate_4px,0.023206500001833774,0.05506102740764618,21.486689926661665,0.0005926080048084259,,,0.0802001953125,0.0,0.0
20549,2888,under_4px,input_unchanged,0.0,0.2100832313299179,12.243014106022006,0.0,0.1776716262102127,,0.0802001953125,0.0,0.0167236328125
20549,2888,under_4px,exact_mask_diagnostic,0.024963000003481284,0.0624542161822319,20.92919845676752,0.0,0.04190036654472351,,0.0802001953125,0.0,0.0167236328125
