hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,shift,8,0,0.019731972366571426,0.05428162217140198,21.420100458109022,0.003097789129242301,0.033118996769189835,0.05570755526423454,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,8,2,0.019769756123423576,0.05428162217140198,21.420100458109022,0.003011588007211685,0.033118996769189835,0.05570755526423454,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,8,4,0.020084211602807045,0.054620880633592606,21.3924950478461,0.002823224989697337,0.034412384033203125,0.05570755526423454,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,8,8,0.03977465629577637,0.06398458778858185,20.31007544868361,0.0024582038167864084,0.07011018693447113,0.05570755526423454,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,0,0.023535650223493576,0.055508848279714584,22.150949069044835,0.00559946009889245,0.05536568537354469,0.0680915042757988,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,2,0.023465240374207497,0.055508848279714584,22.150949069044835,0.005505150184035301,0.05536568537354469,0.0680915042757988,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,4,0.022890236228704453,0.055508848279714584,22.150949069044835,0.005282456986606121,0.05536568537354469,0.0680915042757988,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,12,8,0.021809019148349762,0.05554059147834778,22.150029594090718,0.0047495197504758835,0.055486682802438736,0.0680915042757988,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,0,0.02927323617041111,0.05370299145579338,22.241238966103193,0.0074560497887432575,0.047459349036216736,0.06311707198619843,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,2,0.029010698199272156,0.05370299145579338,22.241238966103193,0.007342375814914703,0.047459349036216736,0.06311707198619843,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,4,0.027848483994603157,0.05370299145579338,22.241238966103193,0.007089830935001373,0.047459349036216736,0.06311707198619843,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,16,8,0.02589879184961319,0.05370299145579338,22.241238966103193,0.0064279865473508835,0.047459349036216736,0.06311707198619843,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,24,0,0.04202061519026756,0.05476955696940422,22.090578627114397,0.015076687559485435,0.04845874756574631,0.09363546967506409,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,24,2,0.041879914700984955,0.05476955696940422,22.090578627114397,0.014948660507798195,0.04845874756574631,0.09363546967506409,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,24,4,0.04153385013341904,0.05476955696940422,22.090578627114397,0.014633662067353725,0.04845874756574631,0.09363546967506409,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,24,8,0.03943295031785965,0.05476955696940422,22.090578627114397,0.01384917926043272,0.04845874756574631,0.09363546967506409,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,mixed_boundary,0,0,0.14482088387012482,0.28646478056907654,9.10869120037719,9.535564458929002e-05,0.3237721621990204,0.02565617859363556,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,0,2,0.1444796770811081,0.28735634684562683,9.093117433478314,8.535061351722106e-05,0.3237721621990204,0.022964246571063995,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,0,4,0.14458099007606506,0.28906816244125366,9.059724077422288,6.636101170442998e-05,0.3237721621990204,0.017854945734143257,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,0,8,0.14444121718406677,0.29334399104118347,8.978852413960073,4.1376253648195416e-05,0.3237721621990204,0.011132603511214256,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,2,0,0.1394394338130951,0.26006489992141724,9.517615632422597,0.000239008673815988,0.31526342034339905,0.031536031514406204,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,2,2,0.13958974182605743,0.2604259252548218,9.515204570884913,0.00020897113427054137,0.31624454259872437,0.031536031514406204,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,2,4,0.1410084068775177,0.2614569067955017,9.507828884244091,0.00016529025742784142,0.31846168637275696,0.03055320493876934,0.076263427734375,0.0034332275390625,0.0280609130859375
